Date,USD Price,USD Open,USD High,USD Low,USD Vol.,USD Change %
8/12/2015,124.2,125.13,125.3,123.79,,-0.72%
8/11/2015,125.1,124.63,125.22,124.51,,0.39%
8/10/2015,124.61,124.16,124.8,124.14,,0.32%
8/7/2015,124.21,124.76,125.07,124.1,,-0.42%
8/6/2015,124.73,124.87,124.98,124.54,,-0.12%
8/5/2015,124.88,124.39,125.03,124.01,,0.40%
8/4/2015,124.38,124.03,124.42,123.79,,0.30%
8/3/2015,124.01,124.03,124.29,123.85,,0.07%
7/31/2015,123.92,124.17,124.39,123.52,,-0.18%
7/30/2015,124.14,123.94,124.6,123.87,,0.18%
7/29/2015,123.92,123.57,124.03,123.32,,0.30%
7/28/2015,123.55,123.27,123.82,123.06,,0.27%
7/27/2015,123.22,123.74,123.85,123,,-0.46%
7/24/2015,123.79,123.93,124.11,123.59,,-0.08%
7/23/2015,123.89,123.97,124.2,123.67,,-0.04%
7/22/2015,123.94,123.88,124.17,123.56,,0.06%
7/21/2015,123.87,124.27,124.5,123.75,,-0.31%
7/20/2015,124.25,124.09,124.4,123.98,,0.15%
7/17/2015,124.07,124.16,124.25,123.91,,-0.06%
7/16/2015,124.14,123.77,124.2,123.73,,0.31%
7/15/2015,123.76,123.39,123.99,123.25,,0.33%
7/14/2015,123.35,123.44,123.74,122.92,,-0.06%
7/13/2015,123.42,122.03,123.55,122.03,,0.55%
7/10/2015,122.74,121.34,122.9,121.27,,1.16%
7/9/2015,121.33,120.73,121.59,120.46,,0.52%
7/8/2015,120.7,122.54,122.59,120.4,,-1.49%
7/7/2015,122.53,122.58,122.9,122,,-0.02%
7/6/2015,122.55,122.07,122.94,121.74,,-0.20%
7/3/2015,122.8,123.07,123.21,122.59,,-0.20%
7/2/2015,123.04,123.17,123.74,122.96,,-0.09%
7/1/2015,123.15,122.49,123.25,122.35,,0.54%
6/30/2015,122.49,122.54,122.74,121.94,,-0.03%
6/29/2015,122.53,122.73,123.21,122.12,,-1.07%
6/26/2015,123.85,123.62,124,123.22,,0.20%
6/25/2015,123.6,123.85,123.98,123.32,,-0.19%
6/24/2015,123.84,123.94,124.39,123.71,,-0.08%
6/23/2015,123.94,123.38,124.2,123.34,,0.47%
6/22/2015,123.36,122.84,123.44,122.56,,0.58%
6/19/2015,122.65,122.97,123.24,122.55,,-0.24%
6/18/2015,122.95,123.43,123.62,122.47,,-0.37%
6/17/2015,123.41,123.36,124.45,123.21,,0.06%
6/16/2015,123.34,123.42,123.79,123.29,,-0.06%
6/15/2015,123.41,123.37,123.67,123.11,,0.03%
6/12/2015,123.37,123.42,123.84,123.13,,-0.02%
6/11/2015,123.39,122.68,124.14,122.62,,0.60%
6/10/2015,122.65,124.34,124.64,122.45,,-1.34%
6/9/2015,124.32,124.48,124.76,123.86,,-0.12%
6/8/2015,124.47,125.6,125.69,124.3,,-0.91%
6/5/2015,125.61,124.37,125.86,124.34,,1.01%
6/4/2015,124.36,124.26,124.7,123.78,,0.10%
6/3/2015,124.24,124.12,124.7,123.79,,0.13%
6/2/2015,124.08,124.78,125.06,123.75,,-0.55%
6/1/2015,124.76,124.13,124.93,123.86,,0.52%
5/29/2015,124.11,123.96,124.2,123.6,,0.14%
5/28/2015,123.94,123.65,124.48,123.49,,0.23%
5/27/2015,123.65,123.07,124.08,122.78,,0.46%
5/26/2015,123.08,121.56,123.34,121.51,,1.26%
5/25/2015,121.55,121.51,121.79,121.44,,0.02%
5/22/2015,121.53,121.04,121.58,120.63,,0.42%
5/21/2015,121.02,121.34,121.4,120.84,,-0.26%
5/20/2015,121.34,120.7,121.49,120.58,,0.54%
5/19/2015,120.69,119.99,120.75,119.82,,0.59%
5/18/2015,119.98,119.28,120.05,119.25,,0.60%
5/15/2015,119.27,119.17,119.95,119.15,,0.12%
5/14/2015,119.13,119.17,119.36,118.88,,-0.01%
5/13/2015,119.14,119.88,119.99,119.03,,-0.59%
5/12/2015,119.85,120.09,120.29,119.78,,-0.18%
5/11/2015,120.07,119.68,120.16,119.45,,0.23%
5/8/2015,119.79,119.74,120.25,119.59,,0.05%
5/7/2015,119.73,119.47,119.88,119.05,,0.25%
5/6/2015,119.43,119.86,120.06,119.2,,-0.33%
5/5/2015,119.82,120.14,120.53,119.73,,-0.23%
5/4/2015,120.1,120.18,120.29,119.99,,-0.05%
5/1/2015,120.16,119.38,120.31,119.36,,0.69%
4/30/2015,119.34,119.01,119.91,118.49,,0.27%
4/29/2015,119.02,118.85,119.38,118.6,,0.15%
4/28/2015,118.84,119.03,119.22,118.77,,-0.16%
4/27/2015,119.03,119.01,119.45,118.77,,0.05%
4/24/2015,118.97,119.59,119.68,118.82,,-0.49%
4/23/2015,119.56,119.93,120.11,119.42,,-0.28%
4/22/2015,119.9,119.68,119.98,119.34,,0.20%
4/21/2015,119.66,119.18,119.85,119.16,,0.40%
4/20/2015,119.18,118.82,119.45,118.53,,0.24%
4/17/2015,118.9,119.02,119.28,118.56,,-0.08%
4/16/2015,118.99,119.16,119.49,118.79,,-0.12%
4/15/2015,119.13,119.4,119.76,118.78,,-0.19%
4/14/2015,119.36,120.13,120.19,119.06,,-0.62%
4/13/2015,120.1,120.22,120.86,119.75,,-0.09%
4/10/2015,120.21,120.6,120.65,120.05,,-0.30%
4/9/2015,120.57,120.14,120.75,119.85,,0.37%
4/8/2015,120.12,120.26,120.36,119.64,,-0.12%
4/7/2015,120.26,119.54,120.46,119.43,,0.62%
4/6/2015,119.52,118.96,119.69,118.79,,0.47%
4/3/2015,118.96,119.72,119.8,118.71,,-0.62%
4/2/2015,119.7,119.78,119.91,119.44,,-0.04%
4/1/2015,119.75,120.13,120.34,119.42,,-0.31%
3/31/2015,120.12,120.08,120.38,119.78,,0.05%
3/30/2015,120.06,119.15,120.24,119.11,,0.81%
3/27/2015,119.1,119.19,119.52,118.93,,-0.07%
3/26/2015,119.18,119.49,119.59,118.32,,-0.25%
3/25/2015,119.48,119.76,119.85,119.24,,-0.20%
3/24/2015,119.72,119.73,120,119.22,,-0.01%
3/23/2015,119.73,120.06,120.19,119.59,,-0.25%
3/20/2015,120.03,120.8,121.21,119.9,,-0.62%
3/19/2015,120.78,120.11,121.05,119.68,,0.57%
3/18/2015,120.09,121.37,121.43,119.4,,-1.04%
3/17/2015,121.35,121.34,121.54,121.11,,0.02%
3/16/2015,121.32,121.4,121.5,121.09,,-0.05%
3/13/2015,121.38,121.29,121.59,121.13,,0.08%
3/12/2015,121.28,121.45,121.69,120.68,,-0.13%
3/11/2015,121.44,121.13,121.64,120.86,,0.26%
3/10/2015,121.13,121.16,122.04,120.92,,-0.02%
3/9/2015,121.15,120.82,121.42,120.6,,0.26%
3/6/2015,120.83,120.14,121.3,119.9,,0.58%
3/5/2015,120.13,119.68,120.41,119.62,,0.40%
3/4/2015,119.65,119.73,119.84,119.46,,-0.06%
3/3/2015,119.72,120.15,120.29,119.37,,-0.33%
3/2/2015,120.12,119.65,120.21,119.6,,0.51%
2/27/2015,119.51,119.42,119.81,119.11,,0.08%
2/26/2015,119.41,118.87,119.52,118.67,,0.48%
2/25/2015,118.84,118.98,119.08,118.61,,-0.11%
2/24/2015,118.97,118.82,119.85,118.76,,0.13%
2/23/2015,118.81,119.03,119.37,118.73,,-0.17%
2/20/2015,119.01,118.95,119.2,118.29,,0.06%
2/19/2015,118.94,118.8,119.19,118.47,,0.13%
2/18/2015,118.78,119.26,119.43,118.54,,-0.37%
2/17/2015,119.22,118.48,119.43,118.23,,0.64%
2/16/2015,118.46,118.77,118.88,118.18,,-0.22%
2/13/2015,118.72,119.12,119.21,118.42,,-0.32%
2/12/2015,119.1,120.46,120.48,118.51,,-1.12%
2/11/2015,120.45,119.44,120.49,119.28,,0.87%
2/10/2015,119.41,118.64,119.63,118.39,,0.66%
2/9/2015,118.63,119.18,119.2,118.33,,-0.28%
2/6/2015,118.96,117.54,119.24,117.18,,1.23%
2/5/2015,117.51,117.27,117.61,117.02,,0.21%
2/4/2015,117.26,117.57,118.01,117.07,,-0.25%
2/3/2015,117.55,117.62,117.76,116.87,,-0.03%
2/2/2015,117.58,117.48,117.88,116.67,,0.12%
1/30/2015,117.44,118.3,118.47,117.3,,-0.69%
1/29/2015,118.26,117.56,118.5,117.38,,0.62%
1/28/2015,117.53,117.88,118.27,117.27,,-0.27%
1/27/2015,117.85,118.46,118.67,117.34,,-0.51%
1/26/2015,118.45,117.79,118.52,117.27,,0.60%
1/23/2015,117.74,118.5,118.83,117.54,,-0.62%
1/22/2015,118.48,117.96,118.68,117.25,,0.47%
1/21/2015,117.93,118.82,118.86,117.18,,-0.72%
1/20/2015,118.79,117.57,118.89,117.56,,1.05%
1/19/2015,117.55,117.63,117.8,116.93,,-0.05%
1/16/2015,117.61,116.18,117.77,115.84,,1.25%
1/15/2015,116.16,117.34,117.96,116.15,,-0.99%
1/14/2015,117.32,117.95,117.98,116.07,,-0.51%
1/13/2015,117.92,118.34,118.86,117.54,,-0.34%
1/12/2015,118.32,118.53,119.33,118.1,,-0.15%
1/9/2015,118.5,119.69,119.89,118.42,,-0.96%
1/8/2015,119.65,119.26,119.98,119.15,,0.34%
1/7/2015,119.25,118.41,119.66,118.38,,0.73%
1/6/2015,118.39,119.63,119.65,118.06,,-1.04%
1/5/2015,119.63,120.49,120.66,119.39,,-0.71%
1/2/2015,120.49,119.8,120.76,119.72,,0.60%
1/1/2015,119.77,119.7,119.87,119.66,,0.08%
12/31/2014,119.68,119.49,119.95,119.24,,0.18%
12/30/2014,119.46,120.68,120.71,118.86,,-0.99%
12/29/2014,120.65,120.4,120.75,120.16,,0.22%
12/26/2014,120.39,120.1,120.48,120.1,,0.26%
12/25/2014,120.08,120.51,120.52,120,,-0.33%
12/24/2014,120.48,120.71,120.78,120.27,,-0.16%
12/23/2014,120.67,120.06,120.84,119.99,,0.52%
12/22/2014,120.05,119.4,120.1,119.31,,0.47%
12/19/2014,119.49,118.85,119.64,118.82,,0.56%
12/18/2014,118.82,118.65,119.32,118.25,,0.15%
12/17/2014,118.64,116.42,118.91,116.31,,1.93%
12/16/2014,116.39,117.82,118.02,115.57,,-1.20%
12/15/2014,117.8,119.06,119.07,117.56,,-0.82%
12/12/2014,118.77,118.65,119.21,118.05,,0.10%
12/11/2014,118.65,117.8,119.57,117.45,,0.71%
12/10/2014,117.81,119.7,119.94,117.73,,-1.57%
12/9/2014,119.69,120.7,121.01,117.94,,-0.81%
12/8/2014,120.67,121.47,121.86,120.2,,-0.61%
12/5/2014,121.41,119.78,121.7,119.7,,1.36%
12/4/2014,119.78,119.8,120.26,119.34,,0.01%
12/3/2014,119.77,119.21,119.88,119.11,,0.49%
12/2/2014,119.19,118.4,119.3,118.22,,0.68%
12/1/2014,118.39,118.71,119.15,117.87,,-0.19%
11/28/2014,118.61,117.71,118.79,117.7,,0.79%
11/27/2014,117.68,117.73,117.9,117.24,,-0.03%
11/26/2014,117.72,117.99,118,117.43,,-0.21%
11/25/2014,117.97,118.27,118.59,117.69,,-0.25%
11/24/2014,118.26,117.78,118.5,117.57,,0.39%
11/21/2014,117.8,118.21,118.38,117.35,,-0.34%
11/20/2014,118.2,117.97,118.98,117.74,,0.19%
11/19/2014,117.97,116.87,118.07,116.82,,0.95%
11/18/2014,116.86,116.65,117.05,116.35,,0.19%
11/17/2014,116.64,116.37,117.06,115.46,,0.32%
11/14/2014,116.27,115.78,116.84,115.73,,0.47%
11/13/2014,115.73,115.49,115.89,115.31,,0.23%
11/12/2014,115.47,115.79,116.02,114.9,,-0.26%
11/11/2014,115.77,114.86,116.11,114.63,,0.80%
11/10/2014,114.85,114.48,114.93,113.86,,0.28%
11/7/2014,114.53,115.21,115.48,114.25,,-0.58%
11/6/2014,115.2,114.65,115.51,114.13,,0.50%
11/5/2014,114.63,113.6,114.85,113.41,,0.92%
11/4/2014,113.58,114.05,114.06,113.17,,-0.39%
11/3/2014,114.03,112.47,114.22,112.43,,1.54%
10/31/2014,112.3,109.22,112.48,109.17,,2.84%
10/30/2014,109.2,108.89,109.48,108.75,,0.29%
10/29/2014,108.88,108.16,108.98,107.94,,0.68%
10/28/2014,108.14,107.82,108.2,107.69,,0.31%
10/27/2014,107.81,108.15,108.38,107.6,,-0.31%
10/24/2014,108.14,108.27,108.33,107.78,,-0.10%
10/23/2014,108.25,107.14,108.37,107.1,,1.04%
10/22/2014,107.14,107.02,107.39,106.78,,0.16%
10/21/2014,106.97,106.95,107.03,106.24,,0.03%
10/20/2014,106.94,106.97,107.41,106.78,,0.07%
10/17/2014,106.87,106.32,106.96,106.13,,0.52%
10/16/2014,106.32,105.93,106.47,105.5,,0.40%
10/15/2014,105.9,107.06,107.52,105.2,,-1.07%
10/14/2014,107.04,106.84,107.33,106.67,,0.20%
10/13/2014,106.83,107.61,107.64,106.78,,-0.76%
10/10/2014,107.65,107.84,108.18,107.62,,-0.17%
10/9/2014,107.83,108.08,108.33,107.52,,-0.23%
10/8/2014,108.08,108.04,108.75,107.75,,0.06%
10/7/2014,108.02,108.79,109.25,107.82,,-0.70%
10/6/2014,108.78,109.78,109.87,108.65,,-0.88%
10/3/2014,109.75,108.43,109.92,108.35,,1.24%
10/2/2014,108.41,108.9,109.14,108.01,,-0.42%
10/1/2014,108.87,109.65,110.1,108.86,,-0.70%
9/30/2014,109.64,109.49,109.86,109.18,,0.16%
9/29/2014,109.46,109.19,109.76,109.13,,0.17%
9/26/2014,109.27,108.76,109.54,108.47,,0.49%
9/25/2014,108.74,109.04,109.38,108.51,,-0.25%
9/24/2014,109.01,108.89,109.17,108.46,,0.12%
9/23/2014,108.88,108.84,109.01,108.25,,0.04%
9/22/2014,108.84,109.05,109.21,108.66,,-0.16%
9/19/2014,109.01,108.67,109.47,108.59,,0.29%
9/18/2014,108.69,108.39,108.98,108.31,,0.30%
9/17/2014,108.37,107.15,108.4,107.09,,1.17%
9/16/2014,107.12,107.18,107.35,106.81,,-0.04%
9/15/2014,107.16,107.26,107.38,107.01,,-0.15%
9/12/2014,107.32,107.11,107.42,106.96,,0.21%
9/11/2014,107.1,106.86,107.21,106.64,,0.26%
9/10/2014,106.82,106.2,106.9,106.03,,0.60%
9/9/2014,106.18,106.03,106.49,105.94,,0.15%
9/8/2014,106.02,105.08,106.1,104.92,,0.89%
9/5/2014,105.08,105.26,105.72,104.68,,-0.17%
9/4/2014,105.26,104.79,105.38,104.76,,0.45%
9/3/2014,104.79,105.1,105.32,104.74,,-0.27%
9/2/2014,105.07,104.35,105.22,104.29,,0.69%
9/1/2014,104.35,104.06,104.37,104.05,,0.29%
8/29/2014,104.05,103.73,104.13,103.64,,0.34%
8/28/2014,103.7,103.88,103.94,103.55,,-0.14%
8/27/2014,103.85,104.09,104.18,103.77,,-0.19%
8/26/2014,104.05,104.06,104.19,103.74,,0.02%
8/25/2014,104.03,104.41,104.45,103.86,,0.11%
8/22/2014,103.92,103.86,104.2,103.5,,0.10%
8/21/2014,103.82,103.76,103.98,103.6,,0.09%
8/20/2014,103.73,102.92,103.86,102.88,,0.82%
8/19/2014,102.89,102.57,102.94,102.52,,0.32%
8/18/2014,102.56,102.23,102.61,102.17,,0.21%
8/15/2014,102.34,102.45,102.73,102.13,,-0.09%
8/14/2014,102.43,102.45,102.68,102.3,,0.02%
8/13/2014,102.41,102.26,102.56,102.22,,0.16%
8/12/2014,102.25,102.2,102.38,102.08,,0.07%
8/11/2014,102.18,102.06,102.24,102.01,,0.14%
8/8/2014,102.04,102.1,102.17,101.51,,-0.05%
8/7/2014,102.09,102.11,102.48,101.99,,0.00%
8/6/2014,102.09,102.6,102.66,101.78,,-0.49%
8/5/2014,102.59,102.57,102.94,102.45,,0.01%
8/4/2014,102.58,102.57,102.75,102.4,,-0.03%
8/1/2014,102.61,102.8,103.04,102.34,,-0.18%
7/31/2014,102.79,102.8,103.02,102.71,,0.01%
7/30/2014,102.78,102.14,103.1,102.02,,0.66%
7/29/2014,102.11,101.85,102.17,101.81,,0.26%
7/28/2014,101.85,101.77,101.92,101.74,,0.03%
7/25/2014,101.82,101.82,101.95,101.7,,0.01%
7/24/2014,101.81,101.49,101.88,101.4,,0.34%
7/23/2014,101.47,101.47,101.56,101.31,,0.01%
7/22/2014,101.46,101.39,101.62,101.32,,0.07%
7/21/2014,101.39,101.39,101.41,101.18,,0.07%
7/18/2014,101.32,101.19,101.47,101.09,,0.17%
7/17/2014,101.15,101.67,101.71,101.14,,-0.51%
7/16/2014,101.67,101.69,101.81,101.63,,-0.01%
7/15/2014,101.68,101.55,101.76,101.44,,0.15%
7/14/2014,101.53,101.4,101.64,101.31,,0.17%
7/11/2014,101.36,101.35,101.41,101.21,,0.05%
7/10/2014,101.31,101.65,101.69,101.06,,-0.31%
7/9/2014,101.62,101.58,101.87,101.44,,0.05%
7/8/2014,101.57,101.86,101.92,101.48,,-0.25%
7/7/2014,101.82,102.04,102.22,101.78,,-0.27%
7/4/2014,102.1,102.19,102.24,101.96,,-0.08%
7/3/2014,102.18,101.77,102.28,101.75,,0.40%
7/2/2014,101.77,101.53,101.86,101.4,,0.25%
7/1/2014,101.52,101.34,101.61,101.28,,0.22%
6/30/2014,101.3,101.43,101.5,101.23,,-0.06%
6/27/2014,101.36,101.74,101.75,101.31,,-0.36%
6/26/2014,101.73,101.88,101.88,101.49,,-0.13%
6/25/2014,101.86,101.99,101.99,101.62,,-0.11%
6/24/2014,101.97,101.95,102.18,101.81,,0.04%
6/23/2014,101.93,102.1,102.16,101.8,,-0.13%
6/20/2014,102.06,101.96,102.21,101.8,,0.15%
6/19/2014,101.91,101.93,102.02,101.73,,0.00%
6/18/2014,101.91,102.15,102.34,101.88,,-0.23%
6/17/2014,102.14,101.84,102.26,101.81,,0.30%
6/16/2014,101.83,102.08,102.11,101.71,,-0.22%
6/13/2014,102.05,101.73,102.15,101.65,,0.34%
6/12/2014,101.7,102.09,102.16,101.59,,-0.35%
6/11/2014,102.06,102.35,102.41,101.86,,-0.28%
6/10/2014,102.35,102.53,102.59,102.21,,-0.17%
6/9/2014,102.52,102.5,102.66,102.37,,0.05%
6/6/2014,102.47,102.42,102.63,102.12,,0.09%
6/5/2014,102.38,102.76,102.78,102.33,,-0.34%
6/4/2014,102.73,102.52,102.81,102.43,,0.24%
6/3/2014,102.48,102.39,102.57,102.26,,0.12%
6/2/2014,102.36,101.83,102.5,101.75,,0.57%
5/30/2014,101.78,101.79,101.86,101.5,,-0.01%
5/29/2014,101.79,101.85,101.88,101.42,,-0.04%
5/28/2014,101.83,101.99,102.05,101.64,,-0.14%
5/27/2014,101.97,101.96,102.16,101.72,,0.03%
5/26/2014,101.94,101.95,102.06,101.83,,-0.02%
5/23/2014,101.96,101.74,102.02,101.58,,0.24%
5/22/2014,101.72,101.35,101.83,101.34,,0.37%
5/21/2014,101.35,101.33,101.63,100.82,,0.04%
5/20/2014,101.31,101.53,101.62,101.18,,-0.18%
5/19/2014,101.49,101.56,101.62,101.09,,0.00%
5/16/2014,101.49,101.57,101.69,101.35,,-0.07%
5/15/2014,101.56,101.91,102.13,101.31,,-0.30%
5/14/2014,101.87,102.26,102.3,101.72,,-0.37%
5/13/2014,102.25,102.14,102.38,102.05,,0.14%
5/12/2014,102.11,101.79,102.2,101.77,,0.26%
5/9/2014,101.85,101.66,101.88,101.54,,0.20%
5/8/2014,101.65,101.92,101.98,101.46,,-0.25%
5/7/2014,101.9,101.69,102.01,101.42,,0.23%
5/6/2014,101.67,102.15,102.2,101.49,,-0.45%
5/5/2014,102.13,102.17,102.28,101.86,,-0.05%
5/2/2014,102.18,102.33,103.04,102.13,,-0.14%
5/1/2014,102.32,102.24,102.38,102.12,,0.08%
4/30/2014,102.24,102.64,102.68,102.03,,-0.36%
4/29/2014,102.61,102.51,102.79,102.46,,0.13%
4/28/2014,102.48,102.18,102.63,102.04,,0.32%
4/25/2014,102.15,102.32,102.52,101.96,,-0.15%
4/24/2014,102.3,102.55,102.66,102.09,,-0.22%
4/23/2014,102.53,102.62,102.71,102.16,,-0.07%
4/22/2014,102.6,102.62,102.74,102.4,,-0.01%
4/21/2014,102.61,102.49,102.72,102.38,,0.21%
4/18/2014,102.39,102.4,102.59,102.36,,0.01%
4/17/2014,102.38,102.24,102.48,101.86,,0.16%
4/16/2014,102.22,101.94,102.38,101.79,,0.30%
4/15/2014,101.91,101.85,102.01,101.49,,0.09%
4/14/2014,101.82,101.66,102.02,101.41,,0.23%
4/11/2014,101.59,101.53,101.88,101.33,,0.09%
4/10/2014,101.5,101.99,102.16,101.33,,-0.46%
4/9/2014,101.97,101.8,102.17,101.72,,0.18%
4/8/2014,101.79,103.11,103.14,101.54,,-1.26%
4/7/2014,103.09,103.3,103.42,102.99,,-0.18%
4/4/2014,103.28,103.93,104.14,103.19,,-0.61%
4/3/2014,103.91,103.88,104.13,103.8,,0.06%
4/2/2014,103.85,103.66,103.95,103.58,,0.20%
4/1/2014,103.64,103.22,103.73,103.08,,0.44%
3/31/2014,103.19,102.82,103.45,102.77,,0.39%
3/28/2014,102.79,102.18,102.99,102.03,,0.62%
3/27/2014,102.16,102.08,102.45,101.73,,0.13%
3/26/2014,102.03,102.25,102.48,101.87,,-0.22%
3/25/2014,102.26,102.25,102.5,102.1,,0.03%
3/24/2014,102.23,102.24,102.66,102.1,,0.00%
3/21/2014,102.23,102.41,102.47,102.01,,-0.15%
3/20/2014,102.38,102.32,102.56,102.19,,0.05%
3/19/2014,102.33,101.44,102.7,101.29,,0.90%
3/18/2014,101.42,101.77,101.97,101.27,,-0.33%
3/17/2014,101.76,101.33,101.89,101.24,,0.41%
3/14/2014,101.34,101.85,101.89,101.2,,-0.48%
3/13/2014,101.83,102.76,102.88,101.54,,-0.90%
3/12/2014,102.75,103.03,103.12,102.55,,-0.24%
3/11/2014,103,103.27,103.44,102.85,,-0.24%
3/10/2014,103.25,102.98,103.42,102.81,,0.00%
3/7/2014,103.25,103.07,103.77,102.83,,0.18%
3/6/2014,103.06,102.3,103.18,102.26,,0.74%
3/5/2014,102.3,102.22,102.57,102.1,,0.10%
3/4/2014,102.2,101.45,102.3,101.39,,0.76%
3/3/2014,101.43,101.55,101.67,101.19,,-0.36%
2/28/2014,101.8,102.13,102.3,101.55,,-0.30%
2/27/2014,102.11,102.38,102.46,101.72,,-0.23%
2/26/2014,102.35,102.24,102.62,102.09,,0.13%
2/25/2014,102.22,102.53,102.64,102,,-0.24%
2/24/2014,102.47,102.54,102.7,102.16,,-0.05%
2/21/2014,102.52,102.29,102.84,102.26,,0.25%
2/20/2014,102.26,102.32,102.44,101.67,,-0.05%
2/19/2014,102.31,102.36,102.48,101.85,,-0.04%
2/18/2014,102.35,101.95,102.75,101.79,,0.42%
2/17/2014,101.92,101.81,102,101.39,,0.15%
2/14/2014,101.77,102.21,102.42,101.57,,-0.37%
2/13/2014,102.15,102.53,102.59,101.69,,-0.36%
2/12/2014,102.52,102.64,102.7,102.22,,-0.11%
2/11/2014,102.63,102.26,102.72,102.07,,0.38%
2/10/2014,102.24,102.32,102.66,101.99,,-0.09%
2/7/2014,102.33,102.1,102.59,101.43,,0.24%
2/6/2014,102.08,101.46,102.19,101.23,,0.64%
2/5/2014,101.43,101.66,101.78,100.79,,-0.21%
2/4/2014,101.64,101,101.69,100.76,,0.66%
2/3/2014,100.97,102.03,102.43,100.77,,-1.04%
1/31/2014,102.03,102.73,102.95,101.95,,-0.65%
1/30/2014,102.7,102.31,102.9,102.06,,0.41%
1/29/2014,102.28,102.97,103.46,101.85,,-0.65%
1/28/2014,102.95,102.55,103.26,102.48,,0.40%
1/27/2014,102.54,102.38,102.94,101.78,,0.25%
1/24/2014,102.28,103.27,103.6,102,,-0.94%
1/23/2014,103.25,104.52,104.85,102.97,,-1.21%
1/22/2014,104.51,104.3,104.59,103.97,,0.20%
1/21/2014,104.3,104.2,104.76,104.02,,0.13%
1/20/2014,104.16,104.27,104.33,103.86,,-0.12%
1/17/2014,104.29,104.35,104.48,104.19,,-0.05%
1/16/2014,104.34,104.57,104.94,104.14,,-0.20%
1/15/2014,104.55,104.22,104.71,104.08,,0.34%
1/14/2014,104.2,103,104.3,102.99,,1.18%
1/13/2014,102.98,104.1,104.15,102.85,,-1.09%
1/10/2014,104.12,104.85,105.15,103.83,,-0.67%
1/9/2014,104.82,104.85,105.07,104.57,,-0.01%
1/8/2014,104.83,104.6,105.14,104.58,,0.22%
1/7/2014,104.6,104.22,104.75,104.17,,0.37%
1/6/2014,104.21,104.88,104.96,103.9,,-0.58%
1/3/2014,104.82,104.81,104.89,104.07,,0.06%
1/2/2014,104.76,105.25,105.46,104.54,,-0.45%
1/1/2014,105.23,105.29,105.42,105.19,,-0.07%
12/31/2013,105.3,105.16,105.37,104.85,,0.14%
12/30/2013,105.15,105.14,105.44,104.97,,0.00%
12/27/2013,105.15,104.81,105.2,104.64,,0.34%
12/26/2013,104.79,104.38,104.86,104.38,,0.41%
12/25/2013,104.36,104.35,104.51,104.26,,0.01%
12/24/2013,104.35,104.11,104.43,104.09,,0.24%
12/23/2013,104.1,104.1,104.14,103.77,,0.03%
12/20/2013,104.07,104.26,104.65,103.86,,-0.16%
12/19/2013,104.24,104.27,104.38,103.8,,-0.02%
12/18/2013,104.26,102.68,104.37,102.55,,1.56%
12/17/2013,102.66,103.03,103.12,102.49,,-0.34%
12/16/2013,103.01,103.23,103.34,102.64,,-0.17%
12/13/2013,103.19,103.39,103.94,102.99,,-0.16%
12/12/2013,103.36,102.43,103.44,102.38,,0.92%
12/11/2013,102.42,102.87,102.96,102.2,,-0.39%
12/10/2013,102.82,103.29,103.41,102.57,,-0.44%
12/9/2013,103.27,102.81,103.35,102.88,,0.36%
12/6/2013,102.9,101.79,102.98,101.63,,1.10%
12/5/2013,101.78,102.37,102.46,101.63,,-0.56%
12/4/2013,102.35,102.5,102.85,101.82,,-0.14%
12/3/2013,102.49,102.96,103.39,101.98,,-0.44%
12/2/2013,102.94,102.45,103.15,102.22,,0.52%
11/29/2013,102.41,102.32,102.62,102.11,,0.12%
11/28/2013,102.29,102.16,102.39,101.93,,0.14%
11/27/2013,102.15,101.28,102.21,101.18,,0.86%
11/26/2013,101.28,101.68,101.73,101.15,,-0.37%
11/25/2013,101.66,101.26,101.93,101.13,,0.39%
11/22/2013,101.27,101.16,101.37,100.94,,0.12%
11/21/2013,101.15,100.04,101.18,100,,1.13%
11/20/2013,100.02,100.14,100.25,99.79,,-0.11%
11/19/2013,100.13,100,100.27,99.57,,0.15%
11/18/2013,99.98,100.17,100.41,99.79,,-0.20%
11/15/2013,100.18,100.02,100.45,99.94,,0.17%
11/14/2013,100.01,99.25,100.17,99.13,,0.80%
11/13/2013,99.22,99.63,99.69,99.1,,-0.40%
11/12/2013,99.62,99.16,99.81,99.09,,0.47%
11/11/2013,99.15,99.17,99.32,98.91,,0.08%
11/8/2013,99.07,98.09,99.23,97.97,,1.01%
11/7/2013,98.08,98.66,99.43,97.64,,-0.58%
11/6/2013,98.65,98.52,98.77,98.4,,0.16%
11/5/2013,98.49,98.61,98.69,98.16,,-0.11%
11/4/2013,98.6,98.75,98.86,98.53,,-0.07%
11/1/2013,98.67,98.35,98.86,97.81,,0.33%
10/31/2013,98.35,98.52,98.59,98.09,,-0.14%
10/30/2013,98.49,98.19,98.69,98.07,,0.33%
10/29/2013,98.17,97.68,98.29,97.45,,0.53%
10/28/2013,97.65,97.57,97.81,97.44,,0.25%
10/25/2013,97.41,97.29,97.51,96.94,,0.14%
10/24/2013,97.27,97.38,97.63,97.17,,-0.09%
10/23/2013,97.36,98.15,98.21,97.15,,-0.78%
10/22/2013,98.13,98.2,98.5,97.87,,-0.05%
10/21/2013,98.18,97.8,98.26,97.73,,0.49%
10/18/2013,97.7,97.91,98.17,97.55,,-0.19%
10/17/2013,97.89,98.77,99.02,97.73,,-0.88%
